Username,Created_at,Text,Label,Score
JoaoCampos,2020-11-04 10:23:44,centro recife patrimonio cidade vamos ter gestao especifica area par,neutral,0.0
JoaoCampos,2020-11-04 10:23:43,momento crise vivendo todo mundo sente calo aperta vul,negative,-0.985249
JoaoCampos,2020-11-04 10:20:28,vivo agora falando projetos recife avancar,neutral,0.0
JoaoCampos,2020-11-03 20:07:30,estupro culposo nao existe nao podemos admitir violencia contra mulheres brasileiras toda so,negative,-0.895407
JoaoCampos,2020-11-03 18:28:17,novas solucoes velhos problemas aqui fazer cidade avancar,negative,-0.840719
JoaoCampos,2020-11-03 10:44:05,compromisso fazer deu certo ultimos anos pref recife aumentou malh,positive,0.705421
JoaoCampos,2020-11-03 10:44:04,bicicleta ruas pode significar carro menos vamos aumentar km malha cicloviaria cid,neutral,0.0
JoaoCampos,2020-11-02 22:01:02,plantar arvore significa ter respeito meio ambiente expectativa vida renova cada dia,neutral,0.0
JoaoCampos,2020-11-02 22:01:01,nesse alem pesar gente precisa pensar esperanca futuro melhor ajuda aliviar,positive,0.882183
JoaoCampos,2020-11-02 21:09:15,pra frente vamos construir recife renovado forca ousadia coracao uniao,neutral,0.0
JoaoCampos,2020-11-01 12:00:33,bom dia recife hoje dia fazer anuncio importante futuro cidade,positive,0.962737
JoaoCampos,2020-11-01 00:17:55,vida nunca aceitei desafio achasse nao ia conseguir dar conta pra encarar desafios fazer,negative,-0.787381
JoaoCampos,2020-10-31 20:58:56,gente recifense orgulho danado nao venha botar recife pra baixo nao gente conhece probl,positive,0.399626
JoaoCampos,2020-10-31 01:25:20,pra ter orgulho ne nao vai falar mal recife respeitar,negative,-0.870415
JoaoCampos,2020-10-29 23:43:11,disposto fazer sempre debate campo ideias recife avancou sim ultimos anos recife fez,neutral,0.0
JoaoCampos,2020-10-29 23:43:11,impressionante todos vem inimigo vejo inimigos reais problemas cidade recife,negative,-0.697731
JoaoCampos,2020-10-29 23:28:20,colocaremos agenda futuro agenda clima protecao ambiental rotina prefeitura recife va,neutral,0.0
JoaoCampos,2020-10-29 23:25:23,orcamento publico importante incentivo ciencias tecnologia pesquisa inovacao alem ter co,neutral,0.0
JoaoCampos,2020-10-29 22:58:37,educacao algo fundamental vida qualquer cidade gente sempre deve trabalhar pra fortalecer constr,negative,-0.371428
JoaoCampos,2020-10-29 22:41:06,traz aqui compromisso poder olhar futuro cidade ter compromisso fazer projetos,positive,0.881569
JoaoCampos,2020-10-29 22:36:52,gente quiser pensar soberania cidade pais nao dissociar educac,negative,-0.81869
JoaoCampos,2020-10-29 21:51:29,gente sabe prioridade principal deve ser educacao gente discutir financiamento educacao,neutral,0.0
JoaoCampos,2020-10-29 21:07:29,agora debate candidatos prefeitura recife ufrpe sbpc,neutral,0.0
JoaoCampos,2020-10-29 19:22:17,animados andar recife ouvir pessoas certeza grande diferencial cidade sa,positive,0.933238
JoaoCampos,2020-10-29 18:58:55,vida politica critica faz bem ruim preconceito odio intolerancia discriminacao es,negative,-0.989545
JoaoCampos,2020-10-29 18:57:11,todo mundo carinho afeto grande centro cidade fazer canalizar sen,positive,0.836633
JoaoCampos,2020-10-29 18:57:10,vamos criar modelo gestao especifico centro recife cito exemplo lisboa adotou,neutral,0.0
JoaoCampos,2020-10-29 18:54:23,juventude nao problema sim virtude experiencia longevidade sinonimo sucesso politic,negative,-0.837123
JoaoCampos,2020-10-29 18:30:01,vamos ser referencia digitalizacao servicos gente reduza burocracia tornando eficie,negative,-0.64009
JoaoCampos,2020-10-29 18:23:43,conheci empreendedor recebeu credito barbearia contratou dois funcionar,positive,0.966944
JoaoCampos,2020-10-29 18:02:04,agora h participo sabatina vivo vamos discutir futuro recife ouca,positive,0.650463
JoaoCampos,2020-10-28 23:40:25,grato importante sabatina pude apresentar planos saude recife,positive,0.943613
JoaoCampos,2020-10-28 23:35:19,prevencao parece discurso nunca vai acontecer faz diferenca proprio compaz estudo v,negative,-0.528164
JoaoCampos,2020-10-28 23:35:18,agora gente pode discutir papel guarda municipal atuacao grandes centros comercio p,neutral,0.0
JoaoCampos,2020-10-28 23:35:18,acho gente agir base evidencias nao repercussao positiva negativa q,negative,-0.661068
JoaoCampos,2020-10-28 23:35:17,trazem debate desse armamento guarda municipal solucao nao nenhum es,negative,-0.527726
JoaoCampos,2020-10-28 23:03:35,ideia prefeitura indutora disso serie acoes serem feitas desde empregabilidade,neutral,0.0
JoaoCampos,2020-10-28 23:03:35,dois centros especificos pessoas situacao rua focado apenas crianca jovem outro,negative,-0.737657
JoaoCampos,2020-10-28 23:03:34,quantidade populacao rua sempre tende aumentar crise agrava papel principal poder publi,negative,-0.663583
JoaoCampos,2020-10-28 22:43:41,elemento acredito gente fazer transformacao digital unico caminho desb,neutral,0.0
JoaoCampos,2020-10-28 22:33:45,gente compreender empreender brasil nao tarefa simples poder publico dar,positive,0.300278
JoaoCampos,2020-10-28 22:30:22,participando agora sabatina sindhospe sobre planos saude recife,neutral,0.0
JoaoCampos,2020-10-28 14:26:54,debate importante agora associacao pernambucana cegos apec,neutral,0.0
JoaoCampos,2020-10-27 17:36:11,obrigado sinduscon pe ademi pe secovi pe oportunidade debater futuro recife sabatina,positive,0.702957
JoaoCampos,2020-10-27 17:29:51,eleicoes desafio maior unir nao apoiou objetivo maior fazer recife rankin,neutral,0.0
JoaoCampos,2020-10-27 17:29:31,faz cidades estados avancarem pacificacao politica juntar pensa diferente torno,neutral,0.0
JoaoCampos,2020-10-27 17:18:28,recife aceitou vocacao turismo negocios gente potencial grande retomada turismo l,neutral,0.0
JoaoCampos,2020-10-27 17:13:04,transformacao digital vamos colocar todos servicos prefeitura sistema unico otimizar prefe,neutral,0.0
JoaoCampos,2020-10-27 16:32:17,precisamos plano robusto bairro recife incentive moradia investimentos naquela area,neutral,0.0
JoaoCampos,2020-10-27 16:24:33,pensando nisso vamos criar invest recife agencia fomento investimentos gente ir atras,neutral,0.0
JoaoCampos,2020-10-27 16:24:33,prefeito ser aliado geracao emprego renda nesse momento pandemia premissa cresciment,negative,-0.732454
JoaoCampos,2020-10-27 16:15:20,grande sonho recife possa ter igualdade oportunidades crianca independente lugar n,neutral,0.0
JoaoCampos,2020-10-24 11:46:12,quatro propostas vao alavancar retomada economica recife pos pandemia movimentando economia oferece,neutral,0.0
JoaoCampos,2020-10-22 21:50:19,escolhe vida publica servir tempo todo nao pode ser so anos copa mundo,neutral,0.0
JoaoCampos,2020-10-22 21:45:41,territorio fica areas morro onde moram mil pessoas mobilidade comeca subir,negative,-0.566819
JoaoCampos,2020-10-22 21:41:06,pra ver onde construir barreira brejo guabiraba gente precisa ouvir mora guabiraba,negative,-0.612212
JoaoCampos,2020-10-22 21:36:04,podem anotar recife vai ser referencia transformacao digital todas capitais brasil vamos criar,positive,0.7805
JoaoCampos,2020-10-22 21:30:39,desigualdade brasil nao so renda tambem conectividade gente construir mecanismos i,neutral,0.0
JoaoCampos,2020-10-22 21:24:30,unico remedio deficit habitacional cidade recife ampliar oferta casas principalmente moradi,neutral,0.0
JoaoCampos,2020-10-22 21:11:27,entrevista vivo agora rhaldney santos youtube assista,neutral,0.0
JoaoCampos,2020-10-21 22:49:52,quero agradecer receptividade recebido ruas comunidades bairros recepcao calorosa pov,positive,0.868175
JoaoCampos,2020-10-21 22:47:43,sobre habitacao vamos expandir construcao novas unidades tambem vamos garantir regularizacao casas,neutral,0.0
JoaoCampos,2020-10-21 22:43:34,inclusive pos pandemia certo recife pode ser capital vai crescer retomada ec,neutral,0.0
JoaoCampos,2020-10-21 22:41:51,desde sempre respeitei ciencia medicos sanitaristas gente priorizar vida pessoas,positive,0.723643
JoaoCampos,2020-10-21 22:39:57,satisfacao olhar tras ver frente popular sempre indicou nomes qualificados assumir misso,neutral,0.0
JoaoCampos,2020-10-21 22:37:00,experiencia diferente aptidao talento acima qualquer coisa preciso ter humildade governar,negative,-0.621149
JoaoCampos,2020-10-21 22:35:47,pessoal entrevista tv clube comecando agora puder sintoniza canal,neutral,0.0
JoaoCampos,2020-10-21 21:44:47,vamos continuar neste combate alem fazer interessa populacao debater ideias avanco cidade,neutral,0.0
JoaoCampos,2020-10-21 21:44:46,aqui nao robo perfis falsos ataques nada disso campanha positiva gente propostas olho,negative,-0.84431
JoaoCampos,2020-10-21 15:16:17,gente sabe desafios recife nao comecaram ontem vao acabar amanha possivel juntar forcas,negative,-0.818139
JoaoCampos,2020-10-20 19:46:34,obrigado entrevista mario neto aproveito agradecer acompanhando,positive,0.973901
JoaoCampos,2020-10-20 19:38:21,vamos articular grandes eventos gente possa ser capital cultural pais assim ampliar atividad,neutral,0.0
JoaoCampos,2020-10-20 19:38:21,entendemos area cultura essencial raiz cidade segmento imp,neutral,0.0
JoaoCampos,2020-10-20 19:27:13,toda cadeia vai beneficiar disso hoteis restaurantes agencias entao gente enten,neutral,0.0
JoaoCampos,2020-10-20 19:27:12,turismo grande ativo cidade principalmente turismo lazer fronteiras internacionai,neutral,0.0
JoaoCampos,2020-10-20 19:19:40,transporte publico precisa melhorar ouvindo sabe disso podemos otimizar trajeto linha fazen,negative,-0.460963
JoaoCampos,2020-10-20 19:13:23,educacao prioridade mandato vida alfabetizacao principais frentes porque gente,neutral,0.0
JoaoCampos,2020-10-20 19:10:53,gente dizer maneira objetiva ser verdadeiro pessoas nao prefeitura sozinha vai faze,negative,-0.85177
JoaoCampos,2020-10-20 19:06:51,vamos fazer transformacao digital recife vai ser pioneiro brasil aqui cidade servico pont,neutral,0.0
JoaoCampos,2020-10-20 18:57:08,candidatura hoje representada partidos visoes proprias particulares juntos,neutral,0.0
JoaoCampos,2020-10-20 18:49:50,agora entrevista live comunicador mario neto instagram,neutral,0.0
JoaoCampos,2020-10-20 14:47:51,grande potencial recife sao pessoas disposicao garra vou contar voces gente avancar,positive,0.94089
JoaoCampos,2020-10-20 14:35:15,eleicao belissima manifestacao democracia psb governa estado pernambuco cidade recife,neutral,0.0
JoaoCampos,2020-10-20 14:34:06,sinto poder construir solucao maiores desafios recife gente ter disposicao,negative,-0.639925
JoaoCampos,2020-10-20 14:32:59,participo agora entrevista vivo assista internet,neutral,0.0
JoaoCampos,2020-10-19 22:23:01,tempo novo comeco,neutral,0.0
JoaoCampos,2020-10-19 13:12:31,nao solucao praticamente nenhum problema cidade recife compita exclusivamente prefeitura,negative,-0.811514
JoaoCampos,2020-10-19 13:07:25,hora construir grande ganho cidade recife agora senhores empreendem sabem crise s,positive,0.604974
JoaoCampos,2020-10-19 13:01:30,cenario vejo gente vai passar crise robusta diversas areas gente oportuni,positive,0.50984
JoaoCampos,2020-10-19 12:57:53,preciso aproximacao setor privado setor publico pra recife crescer socialmente precisa cresce,negative,-0.572128
JoaoCampos,2020-10-19 12:41:57,acontecendo agora sabatina acompanhe aqui,positive,0.705506
JoaoCampos,2020-10-19 10:33:10,semana compartilhar ideias renovar esperanca recifenses recifenses vamos fre,positive,0.852195
JoaoCampos,2020-10-16 23:35:13,obrigado jornalista daniel franca professora ana claudia arruda professor valdeci pe pe,neutral,0.0
JoaoCampos,2020-10-16 23:30:17,poucos dias eleicao ponto alto democracia direito pessoas exercer legiti,neutral,0.0
JoaoCampos,2020-10-16 23:25:30,crise pandemia traz muitas oportunidades tambem surgem vamos abracar cada buscan,negative,-0.917055
JoaoCampos,2020-10-16 23:20:23,gente moeda desvalorizada fechamento fronteiras pandemia entao ha tendencia maior,negative,-0.885183
JoaoCampos,2020-10-16 23:06:02,enfrentar mudancas climaticas precisamos acoes diversas frentes desde urbanizacao cidade,neutral,0.0
JoaoCampos,2020-10-16 23:01:53,carinho afeto amor podem curar tanto quanto ciencia importante colocar cultura cuidado dentr,positive,0.671722
JoaoCampos,2020-10-16 22:51:18,unico remedio falta casa casa desafio fazer habitacionais construir polit,neutral,0.0
JoaoCampos,2020-10-16 22:51:17,vencermos desafio habitabilidade devemos criar programas objetivos modelo vanguardista qu,neutral,0.0
JoaoCampos,2020-10-16 22:43:05,desigualdade maior desafio cidade nao existe remedio unico ha poderoso,positive,0.488268
JoaoCampos,2020-10-16 22:42:14,vamos construir bolsas ano tecnologos formando curriculo juventude dialogue,positive,0.605622
JoaoCampos,2020-10-16 22:38:20,centro cidadania desafio agora escalar fazer unidades grande desafio gen,neutral,0.0
JoaoCampos,2020-10-16 22:36:27,acredito principais solucoes podemos oferecer recife nao serao construidas armas li,positive,0.826865
JoaoCampos,2020-10-16 22:28:55,foco deve ser prevencao dialogo junto policias nao existe nenhum estudo mostre armam,neutral,0.0
JoaoCampos,2020-10-16 22:19:23,sabatina vivo youtube rolando agora assista,positive,0.73794
JoaoCampos,2020-10-16 15:20:14,homens mulheres fazem capital pulsar so agradecer receptividade calorosa tamos junto gente,positive,0.940734
JoaoCampos,2020-10-16 15:20:11,andar centro recife revigorante venho tanto aqui onde cidade vive esplendor,positive,0.583742
JoaoCampos,2020-10-14 23:08:16,sempre posicionei contrario armamento guarda municipio deve ter papel voltado preve,neutral,0.0
JoaoCampos,2020-10-14 21:11:13,debate sobre aplicativos tanto tributarios laborais deve ser feito dentro politica nacional m,neutral,0.0
JoaoCampos,2020-10-14 21:09:04,recife capital abriu leitos uti brasil construidos hospitais campanha dias,neutral,0.0
JoaoCampos,2020-10-14 20:46:07,participei sabatina assista entenda propostas recife avancar,neutral,0.0
JoaoCampos,2020-10-13 11:13:09,obrigado oportunidade expor ouvintes ideias avancos recife,positive,0.891933
JoaoCampos,2020-10-13 11:11:02,recifense pode esperar mim agregador alguem consiga formar grande frente unir pessoas torn,positive,0.583913
JoaoCampos,2020-10-13 11:10:29,perguntar joao recife voce sonha recife pessoas igualdade oportunidades,neutral,0.0
JoaoCampos,2020-10-13 11:08:49,falta creche problema brasil deveria ter milhao vagas nao vamos trabalhar nisso tamb,negative,-0.949407
JoaoCampos,2020-10-13 11:07:06,pauta inclusao nao restrita acao lei precisa ser cumprida atendimento humanizado acessibilidade,neutral,0.0
JoaoCampos,2020-10-13 11:02:33,inclusao pessoa deficiencia tema dedico vida dia ontem iniciei grande,positive,0.9427
JoaoCampos,2020-10-13 11:01:56,profissional saude precisa colocar amor paixao pois afeto atencao curam tambem entao humani,positive,0.470695
JoaoCampos,2020-10-13 10:53:52,brasil precisa ter compreensao saude preventiva nao ficar sempre vinculado paliativo entao p,negative,-0.833101
JoaoCampos,2020-10-13 10:51:43,recifense maior ativo sao milhao pessoas vivem aqui cheias forca esperanca acredi,neutral,0.0
JoaoCampos,2020-10-13 10:47:34,pandemia maior desafio todas geracoes vivas partir momento vacina descoberta vamos,neutral,0.0
JoaoCampos,2020-10-13 10:46:31,total disposicao defender trabalhadores aplicativo lutando pauta importante obrigatoried,negative,-0.802543
JoaoCampos,2020-10-13 10:44:32,importante discurso importante observar cada fez mandato deputado federal ti,neutral,0.0
JoaoCampos,2020-10-13 10:40:50,juventude oferecer pais comecei vida publica cedo nao estaria frente deste des,negative,-0.622662
JoaoCampos,2020-10-12 21:17:44,bom todos pureza crianca nome miguel desejo todos,positive,0.882569
JoaoCampos,2020-10-12 10:39:12,penso futuro imagino cidade ofereca mesmas condicoes todas criancas indep,negative,-0.683942
JoaoCampos,2020-10-12 10:39:12,neste compartilho momento voces reforcar compromisso infancia conheci s,positive,0.865941
JoaoCampos,2020-10-11 23:41:57,sempre imaginei dia agora perto chegou preparo forca certeza lutar transformar re,positive,0.804368
JoaoCampos,2020-10-10 23:57:00,rt espectacular el jingle es muy bueno con un poco passinho,positive,0.947153
JoaoCampos,2020-10-10 21:18:43,sobe som astral curte ai clipe ta legal espalha danca comenta canta bora junto muit,positive,0.822342
JoaoCampos,2020-10-10 11:06:03,rt guia tv lindo assistam venham comigo nessa onda esperanca,positive,0.961066
JoaoCampos,2020-10-08 19:52:56,obrigado oportunidade debater solucoes crescimento recife digitalizacao,positive,0.904401
